node_id,word,definition,cluster,x,y,z,ERROR SYMPTOMS,TROUBLESHOOTING,PRIMARY CATEGORY,SUB CATEGORY,CORE,CORE 1: DOMAIN,CORE 2: DOMAIN
W830,Email: SMTP,,3,0.7243973780325782,0.4481977865183603,-0.5238007091056373,"Workstation users can pull down new messages without issue, but attempting to send any outbound emails immediately triggers an application error stating Message delivery failed: Outbound server unreachable.","Inspect the outbound configuration fields inside the mail app, ensure the destination port is switched from unencrypted port 25 to secure port 587 to enforce authenticated SMTP over Transport Layer Security (STARTTLS), and verify that outbound relay authentication requirements are enabled.",Network Services,Protocols & Ports,CORE 1,NETWORKING,
W1102,IMAP (Internet Message Access Protocol),,3,0.6987683010353352,0.4858867107043551,-0.5250113959040259,"Emails are not syncing between devices, or “Connection Timed Out” errors occur when checking for new mail.","Verify the server settings (port 143 for non-SSL, 993 for SSL/TLS), check the network connection, and ensure the username and password are correctly entered.",Networking,Network Services,CORE 1,NETWORKING,
W1385,Mail servers,,3,0.7321195905171339,0.46657462475248795,-0.4962952999153824,"Client email applications throw errors when trying to sync data, mail delivery failure reports appear constantly, or incoming connections drop via mail retrieval ports.","Verify that the remote host is running and responding over default communication protocol ports: port 25 for SMTP (Simple Mail Transfer Protocol), port 110 for POP3 (Post Office Protocol 3), and port 143 for IMAP (Internet Message Access Protocol). Test connectivity by running the network utility command “telnet mail.example.com 25” via a command prompt window to check mail protocol handshake responses.",Hardware & Network Architecture,Network Services & Server Roles,CORE 1,NETWORKING,
W1587,Networks: Email,,3,0.7087362065453108,0.4547410635061922,-0.5393547577365196,"Emails are not being sent (stuck in the outbox) or are not being received, often due to authentication failures or blocked ports.","Verify server settings (ports and encryption types), check if the account credentials have expired, and use a “telnet” test to the mail server on the specific port (e.g., “telnet mail.example.com 25”) to confirm the server is accepting incoming connections.",Networking,Network Services,CORE 1,NETWORKING,
W1852,POP3 (Post Office Protocol 3),,3,0.7081561751251124,0.4940858173189259,-0.5043748970324157,"Users complaining that emails accessed on an office workstation fail to appear when checking accounts from their secondary mobile device, or a complete failure to sync down inbound message lists.","Confirm the incoming server field parameters match the provider configuration exactly, verify that TCP port 110 is open through the local client firewall, or switch configurations to port 995 if the mail vendor mandates POP3S (POP3 Secure) encrypted over SSL/TLS (Secure Sockets Layer / Transport Layer Security).",Networking,Network Protocols and Ports,CORE 1,Networking,
W1992,Protocols: IMAP (Internet Message Access Protocol),,3,0.7343843592669668,0.446461792616361,-0.5112254694338225,"Emails missing on one device, slow synchronization, or authentication errors.","Verify the IMAP server settings (typically port 993 for IMAP over SSL/TLS), check network connectivity to the mail server, and ensure credentials are correct.",Networking,Network Services,CORE 1,NETWORKING,
W1994,Protocols: POP3 (Post Office Protocol version 3),,3,0.6947623911654662,0.47683041473171983,-0.5384588892467277,"Email not syncing across devices, or messages ""disappearing"" from the server after they are downloaded to one device.","Verify port settings (typically 110 or 995 for SSL), check the mail client configuration to see if it is set to ""leave a copy of messages on the server,"" and confirm credentials.",Networking,Network Services,CORE 1,NETWORKING,
W1999,Protocols: SMTP (Simple Mail Transfer Protocol),,3,0.7270136178355733,0.48155332509554,-0.48944621213271267,"Emails failing to send (""Outbound mail error""), or mail server refusing connections.","Verify outgoing SMTP server settings (usually port 25, 465, or 587), ensure the sender is authenticated, and check that the ISP (Internet Service Provider) is not blocking port 25.",Networking,Network Services,CORE 1,NETWORKING,
W2324,Servers: Mail servers,,3,0.7201449414923721,0.4418345149384265,-0.5349518900350514,"Emails are stuck in the outbox, users cannot download mail, or authentication fails during client-to-server connection.","Check for correct port configurations (e.g., 25, 465, 587, 993), ensure the mail server service is active, and check for blocklists that might be preventing email delivery.",Networking,Network Services,CORE 1,NETWORKING,
W2394,SMTP (Simple Mail Transfer Protocol),,3,0.6961701503582002,0.4971495558707085,-0.5178701003608898,"Corporate desktop mail clients can download newly arrived messages successfully but fail to send any outbound mail strings, resulting in a persistent ""Outbound SMTP Connection Refused"" system popup.","Open the mail program account configuration wizard panel, verify that the outbound mail server hostname address is spelled accurately, update the target communication port setting to secure port “587” or “465” to enforce Transport Layer Security (TLS) configurations, and ensure client authentication attributes are checked.",Networking,Network Services & Protocols,CORE 1,NETWORKING,
W2670,"Troubleshooting: Email, connectivity",,3,0.7397631276630374,0.4552558688410152,-0.49547210702118544,"Server not found' errors, authentication failures, or messages staying in the “Outbox.”","Verify internet connectivity, check email server settings (ports, encryption types like SSL/TLS), ensure the username/password are correct, and test the email service via a web interface to see if the issue is account-based or client-based.",Networking,Network Services,CORE 1,NETWORKING,
W238,BIOS firmware: “flashing the BIOS”,,4,-0.6402891531095882,-0.1422993041578827,0.7548382001769576,"Motherboard experiences instability with newer central processing units, or the system experiences a total bricked/non-functional state due to a corrupted or interrupted update.","Download the official verified firmware file from the manufacturer's website onto a FAT32 (File Allocation Table 32) formatted USB flash drive, boot into the firmware utility, select the “M-Flash” or “EZ Flash” tool, and execute the update while ensuring uninterrupted power supply.",Hardware & System Components,System Firmware & Interfaces,CORE 1,HARDWARE,
W988,Flashing the BIOS,,4,-0.6432969589111903,-0.16443898628566672,0.7477491841820735,"Hardware incompatibility (e.g., CPU not detected), boot errors, or instability after an upgrade.","Download the correct firmware file from the motherboard manufacturer’s website, place it on a FAT32-formatted USB drive, and use the “BIOS Flash” tool within the UEFI settings; never turn off the computer during the update, as this will brick the board.",Hardware,BIOS/UEFI,CORE 1,HARDWARE,
W2149,Resetting: Motherboards,,4,-0.6235046385324085,-0.14589313242168558,0.7680866875820459,"The system fails to POST (Power-On Self-Test) after an unsuccessful overclocking attempt, or BIOS settings are corrupted, causing boot errors.","Shut down the computer, locate the CMOS battery (usually a CR2032 button cell) on the motherboard, remove it for 30 seconds, or use the 'Clear CMOS' jumper pins (refer to the motherboard manual for the exact pin location), then reinstall the battery or reset the jumper.",Hardware,Motherboards,CORE 1,HARDWARE,
W2577,Testing: BIOS firmware,,4,-0.6555333824012143,-0.14017706521075543,0.7420420304447202,"Hardware (like a new CPU) is not detected correctly, or the system crashes during the boot process.","Check the manufacturer's website for firmware updates, and use the BIOS update utility to flash the firmware to the latest version.",Hardware,Motherboard,CORE 1,HARDWARE,
